,LEVEL,POSITION,EXPERIENCE,GENDER,COMPANY,WORK_TYPE,CITY,CURRENCY,SALARY_AVG_TL
4186,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Erkek,Oyun,Ofis,yurt_ici,₺ - Türk Lirası,55000
4187,Senior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,20499
4188,Middle,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,DIGER,Hibrit,yurt_ici,₺ - Türk Lirası,20499
4189,Junior,DATA SCIENTIST,1 - 3 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,11499
4190,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,25499
4191,Middle,EMBEDDED SOFTWARE DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,21499
4192,Senior,FRONT-END DEVELOPER,7 - 10 Yıl,Erkek,Startup,Remote,yurt_ici,$ - Dolar,27935
4193,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,17499
4194,Junior,EMBEDDED SOFTWARE DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,6499
4195,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,11499
4196,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,24499
4197,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,17499
4198,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Startup,Hibrit,yurt_disi,€ - Euro,68135
4199,Junior,DATA SCIENTIST,0 - 1 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,7499
4200,Senior,SOFTWARE DEVELOPMENT MANAGER,15 Yıl ve üzeri,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,45499
4201,Middle,FULL STACK DEVELOPER,5 - 7 Yıl,Kadın,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,13499
4202,Senior,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Outsource,Remote,yurt_ici,₺ - Türk Lirası,15499
4203,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,7499
4204,Senior,SOFTWARE DEVELOPMENT MANAGER,15 Yıl ve üzeri,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,12499
4205,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,21499
4206,Middle,DEVOPS ENGINEER,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_ici,$ - Dolar,27935
4207,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Kadın,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,18499
4208,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,24499
4209,Middle,DEVOPS ENGINEER,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,20499
4210,Middle,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,E-Ticaret,Hibrit,yurt_ici,₺ - Türk Lirası,15499
4211,Junior,OTHERS,0 - 1 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,5499
4212,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,16499
4213,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,6499
4214,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,16499
4215,Senior,MOBILE APPLICATION DEVELOPER,5 - 7 Yıl,Erkek,Startup,Remote,yurt_ici,$ - Dolar,46565
4216,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Outsource,Remote,yurt_disi,€ - Euro,29195
4217,Middle,FRONT-END DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,22499
4218,Junior,EMBEDDED SOFTWARE DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,9499
4219,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,E-Ticaret,Geçici Remote,yurt_ici,₺ - Türk Lirası,7499
4220,Middle,SOFTWARE DEVELOPMENT MANAGER,3 - 5 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,11499
4221,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,7499
4222,Senior,MOBILE APPLICATION DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,19499
4223,Middle,FULL STACK DEVELOPER,15 Yıl ve üzeri,Erkek,Yazılım & Teknoloji,Geçici Remote,yurt_ici,₺ - Türk Lirası,20499
4224,Senior,SOFTWARE DEVELOPMENT MANAGER,15 Yıl ve üzeri,Erkek,DIGER,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,22499
4225,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,38499
4226,Middle,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Startup,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,16499
4227,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,8499
4228,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,10499
4229,Senior,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,9499
4230,Middle,EMBEDDED SOFTWARE DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,14499
4231,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,5499
4232,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Geçici Remote,yurt_ici,₺ - Türk Lirası,14499
4233,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,14499
4234,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,E-Ticaret,Ofis,yurt_ici,₺ - Türk Lirası,8499
4235,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,7499
4236,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,8499
4237,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,7499
4238,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Outsource,Hibrit,yurt_ici,₺ - Türk Lirası,5499
4239,Senior,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,8499
4240,Middle,DEVOPS ENGINEER,3 - 5 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,14499
4241,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Erkek,Dijital / Reklam Ajansı,Ofis,yurt_ici,₺ - Türk Lirası,15499
4242,Junior,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,6499
4243,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Outsource,Remote,yurt_disi,€ - Euro,48665
4244,Junior,FRONT-END DEVELOPER,1 - 3 Yıl,Kadın,Outsource,Geçici Remote,yurt_disi,€ - Euro,29195
4245,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Kadın,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,13499
4246,Junior,MOBILE APPLICATION DEVELOPER,0 - 1 Yıl,Erkek,Dijital / Reklam Ajansı,Remote,yurt_ici,₺ - Türk Lirası,7499
4247,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,10499
4248,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,22499
4249,Senior,FULL STACK DEVELOPER,15 Yıl ve üzeri,Erkek,DIGER,Hibrit,yurt_ici,₺ - Türk Lirası,27499
4250,Senior,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,16499
4251,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,18499
4252,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,20499
4253,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,11499
4254,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,10499
4255,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,DIGER,Geçici Remote,yurt_disi,€ - Euro,68135
4256,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,28499
4257,Junior,MOBILE APPLICATION DEVELOPER,0 - 1 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,8499
4258,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Kadın,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,11499
4259,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,7499
4260,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,15499
4261,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Dijital / Reklam Ajansı,Geçici Remote,yurt_ici,₺ - Türk Lirası,17499
4262,Senior,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,18499
4263,Junior,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,7499
4264,Senior,FRONT-END DEVELOPER,10 - 14 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,33499
4265,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,7499
4266,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,5499
4267,Senior,FRONT-END DEVELOPER,5 - 7 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,15499
4268,Senior,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Outsource,Geçici Remote,yurt_ici,₺ - Türk Lirası,23499
4269,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,$ - Dolar,27935
4270,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,5499
4271,Senior,MOBILE APPLICATION DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,20499
4272,Middle,TEAM / TECH LEAD,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,19499
4273,Senior,SOFTWARE ARCHITECT,10 - 14 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,20499
4274,Senior,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,21499
4275,Senior,FULL STACK DEVELOPER,15 Yıl ve üzeri,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,13499
4276,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,9499
4277,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,21499
4278,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Kadın,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,8499
4279,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Kadın,E-Ticaret,Remote,yurt_disi,$ - Dolar,83825
4280,Junior,MOBILE APPLICATION DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,7499
4281,Middle,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,E-Ticaret,Hibrit,yurt_disi,£ - Sterlin,78948
4282,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,6499
4283,Senior,TEAM / TECH LEAD,15 Yıl ve üzeri,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,40499
4284,Junior,QA / TEST AUTOMATION DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,6499
4285,Senior,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,15499
4286,Middle,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,10499
4287,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Geçici Remote,yurt_ici,₺ - Türk Lirası,7499
4288,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Startup,Remote,yurt_disi,£ - Sterlin,78948
4289,Junior,DEVOPS ENGINEER,0 - 1 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,13499
4290,Senior,QA / TEST AUTOMATION DEVELOPER,3 - 5 Yıl,Kadın,E-Ticaret,Geçici Remote,yurt_ici,₺ - Türk Lirası,15499
4291,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,5499
4292,Middle,MOBILE APPLICATION DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,6499
4293,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,8499
4294,Senior,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,E-Ticaret,Ofis,yurt_ici,₺ - Türk Lirası,5499
4295,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,12499
4296,Senior,SOFTWARE ARCHITECT,7 - 10 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,26499
4297,Junior,EMBEDDED SOFTWARE DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,10499
4298,Middle,DATA SCIENTIST,3 - 5 Yıl,Kadın,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,9499
4299,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,8499
4300,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,12499
4301,Senior,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,28499
4302,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,18499
4303,Junior,MOBILE APPLICATION DEVELOPER,0 - 1 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,6499
4304,Senior,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,13499
4305,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Kadın,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,14499
4306,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,13499
4307,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,15499
4308,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,23499
4309,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,30499
4310,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Outsource,Remote,yurt_ici,₺ - Türk Lirası,10499
4311,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,12499
4312,Senior,EMBEDDED SOFTWARE DEVELOPER,7 - 10 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,19499
4313,Junior,FRONT-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,12499
4314,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,DIGER,Ofis,yurt_ici,₺ - Türk Lirası,10499
4315,Middle,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,14499
4316,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,15499
4317,Senior,TEAM / TECH LEAD,10 - 14 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,33499
4318,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,13499
4319,Senior,TEAM / TECH LEAD,15 Yıl ve üzeri,Erkek,Kurumsal,Hibrit,yurt_disi,€ - Euro,68135
4320,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Remote,yurt_ici,$ - Dolar,27935
4321,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Kadın,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,14499
4322,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,5499
4323,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,9499
4324,Junior,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,10499
4325,Middle,TEAM / TECH LEAD,1 - 3 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,6499
4326,Senior,TEAM / TECH LEAD,15 Yıl ve üzeri,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,24499
4327,Senior,DEVOPS ENGINEER,5 - 7 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,22499
4328,Junior,MOBILE APPLICATION DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,9499
4329,Senior,SOFTWARE ARCHITECT,7 - 10 Yıl,Kadın,Kurumsal,Geçici Hibrit,yurt_ici,₺ - Türk Lirası,27499
4330,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,9499
4331,Middle,MOBILE APPLICATION DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_disi,$ - Dolar,46565
4332,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,7499
4333,Middle,DATABASE ADMIN,1 - 3 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,10499
4334,Junior,EMBEDDED SOFTWARE DEVELOPER,0 - 1 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,9499
4335,Junior,GAME DEVELOPER,0 - 1 Yıl,Erkek,Oyun,Remote,yurt_ici,₺ - Türk Lirası,11499
4336,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,10499
4337,Senior,SOFTWARE DEVELOPMENT MANAGER,10 - 14 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,34499
4338,Senior,BACK-END DEVELOPER,7 - 10 Yıl,Erkek,Dijital / Reklam Ajansı,Remote,yurt_disi,$ - Dolar,102455
4339,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,27499
4340,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,22499
4341,Senior,TEAM / TECH LEAD,7 - 10 Yıl,Erkek,Startup,Remote,yurt_ici,€ - Euro,68135
4342,Middle,GAME DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,6499
4343,Senior,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,5499
4344,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,8499
4345,Middle,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,8499
4346,Junior,DATA SCIENTIST,0 - 1 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,11499
4347,Senior,BACK-END DEVELOPER,10 - 14 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,27499
4348,Senior,TEAM / TECH LEAD,10 - 14 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,14499
4349,Middle,EMBEDDED SOFTWARE DEVELOPER,1 - 3 Yıl,Erkek,DIGER,Ofis,yurt_ici,₺ - Türk Lirası,14499
4350,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,19499
4351,Senior,SOFTWARE ARCHITECT,10 - 14 Yıl,Erkek,E-Ticaret,Geçici Remote,yurt_ici,₺ - Türk Lirası,32499
4352,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,15499
4353,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,5499
4354,Senior,DATA SCIENTIST,5 - 7 Yıl,Erkek,DIGER,Ofis,yurt_ici,₺ - Türk Lirası,18499
4355,Senior,SOFTWARE DEVELOPMENT MANAGER,10 - 14 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,55000
4356,Senior,FRONT-END DEVELOPER,10 - 14 Yıl,Erkek,DIGER,Ofis,yurt_ici,₺ - Türk Lirası,28499
4357,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,55000
4358,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,E-Ticaret,Geçici Remote,yurt_ici,₺ - Türk Lirası,12499
4359,Senior,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,33499
4360,Senior,FULL STACK DEVELOPER,7 - 10 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,36499
4361,Junior,MOBILE APPLICATION DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,7499
4362,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,17499
4363,Middle,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,10499
4364,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,Startup,Hibrit,yurt_ici,₺ - Türk Lirası,20499
4365,Senior,FRONT-END DEVELOPER,15 Yıl ve üzeri,Erkek,Startup,Remote,yurt_ici,₺ - Türk Lirası,40499
4366,Senior,SOFTWARE ARCHITECT,10 - 14 Yıl,Erkek,E-Ticaret,Hibrit,yurt_disi,$ - Dolar,65195
4367,Senior,BACK-END DEVELOPER,5 - 7 Yıl,Kadın,Kurumsal,Geçici Remote,yurt_ici,₺ - Türk Lirası,17499
4368,Middle,FULL STACK DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,20499
4369,Senior,TEAM / TECH LEAD,10 - 14 Yıl,Erkek,E-Ticaret,Remote,yurt_ici,₺ - Türk Lirası,35499
4370,Middle,BACK-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,14499
4371,Senior,FULL STACK DEVELOPER,10 - 14 Yıl,Erkek,Startup,Hibrit,yurt_ici,$ - Dolar,65195
4372,Middle,BACK-END DEVELOPER,1 - 3 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,5499
4373,Junior,FULL STACK DEVELOPER,1 - 3 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,8499
4374,Junior,FRONT-END DEVELOPER,0 - 1 Yıl,Erkek,Startup,Ofis,yurt_ici,₺ - Türk Lirası,5499
4375,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Erkek,E-Ticaret,Hibrit,yurt_ici,₺ - Türk Lirası,7499
4376,Junior,FULL STACK DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,5499
4377,Senior,FULL STACK DEVELOPER,15 Yıl ve üzeri,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,29499
4378,Middle,FRONT-END DEVELOPER,3 - 5 Yıl,Erkek,Kurumsal,Remote,yurt_ici,₺ - Türk Lirası,18499
4379,Middle,FULL STACK DEVELOPER,5 - 7 Yıl,Erkek,Kurumsal,Ofis,yurt_ici,₺ - Türk Lirası,23499
4380,Junior,BACK-END DEVELOPER,0 - 1 Yıl,Erkek,Kurumsal,Hibrit,yurt_ici,₺ - Türk Lirası,6499
