,LEVEL,POSITION,TECH_STACK,EXPERIENCE,GENDER,COMPANY,COMPANY_SIZE,WORK_TYPE,CITY,CURRENCY,SALARY_FOR_OTHER_CURRENCY,SALARY_FOR_TL_CURRENCY,MIN_TL,MAX_TL,CUR_MIN,CUR_MAX
3777,Senior,FRONT-END DEVELOPER,"JavaScript | Html | Css, React",3 - 5 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Geçici Remote,Kocaeli,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
3778,Junior,DATA SCIENTIST,Python,0 - 1 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
3779,Senior,FRONT-END DEVELOPER,React,7 - 10 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
3780,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,3 - 5 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,28.000 TL - 28.999 TL,28000.0,28999.0,0.0,0.0
3781,Middle,FULL STACK DEVELOPER,.Net,1 - 3 Yıl,Erkek,Kurumsal,250+,Ofis,Ankara,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
3782,Junior,BACK-END DEVELOPER,Java,0 - 1 Yıl,Erkek,Kurumsal,1 - 10 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
3783,Senior,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Vue",10 - 14 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,24.000 TL - 24.999 TL,24000.0,24999.0,0.0,0.0
3784,Junior,BACK-END DEVELOPER,Java,1 - 3 Yıl,Erkek,E-Ticaret,10 - 25 Kişi,Remote,Ankara,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
3785,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, Angular",5 - 7 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
3786,Junior,FRONT-END DEVELOPER,React,0 - 1 Yıl,Erkek,Startup,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
3787,Middle,DATA SCIENTIST,Python,1 - 3 Yıl,Erkek,Startup,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3788,Middle,DEVOPS ENGINEER,Python,3 - 5 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
3789,Middle,FULL STACK DEVELOPER,"Java, .Net, JavaScript | Html | Css",1 - 3 Yıl,Kadın,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
3790,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, Angular, Cordova",3 - 5 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,19.000 TL - 19.999 TL,19000.0,19999.0,0.0,0.0
3791,Senior,FRONT-END DEVELOPER,".Net, JavaScript | Html | Css, React, Vue",10 - 14 Yıl,Erkek,E-Ticaret,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,22.000 TL - 22.999 TL,22000.0,22999.0,0.0,0.0
3792,Senior,DEVOPS ENGINEER,"Java, Python",5 - 7 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,32.000 TL - 32.999 TL,32000.0,32999.0,0.0,0.0
3793,Middle,MOBILE APPLICATION DEVELOPER,Java,1 - 3 Yıl,Erkek,E-Ticaret,25 - 50 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
3794,Junior,CTO,Java,0 - 1 Yıl,Kadın,Dijital / Reklam Ajansı,1 - 10 Kişi,Hibrit,Diyarbakır,£ - Sterlin,10.000 ve üzeri,,225600.0,248137.43999999997,10000.0,10999.0
3795,Middle,MOBILE APPLICATION DEVELOPER,"Java, Kotlin",3 - 5 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
3796,Junior,FULL STACK DEVELOPER,Scala,0 - 1 Yıl,Kadın,Fintech / Finans,250+,Hibrit,Yurt Dışı,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
3797,Junior,FRONT-END DEVELOPER,"JavaScript | Html | Css, React",0 - 1 Yıl,Erkek,Kurumsal,250+,Hibrit,Yurt Dışı,€ - Euro,10.000 ve üzeri,,194700.0,214150.53,10000.0,10999.0
3798,Senior,BACK-END DEVELOPER,.Net,7 - 10 Yıl,Kadın,Kurumsal,100 - 250 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,26.000 TL - 26.999 TL,26000.0,26999.0,0.0,0.0
3799,Junior,FRONT-END DEVELOPER,"JavaScript | Html | Css, React",0 - 1 Yıl,Erkek,Kurumsal,250+,Hibrit,Varşova,€ - Euro,2.000 - 2.999,,38940.0,58390.53,2000.0,2999.0
3800,Senior,SOFTWARE ARCHITECT,"Java, .Net, JavaScript | Html | Css, Vue",7 - 10 Yıl,Erkek,Startup,25 - 50 Kişi,Remote,Ankara,₺ - Türk Lirası,,40.000 TL - 40.999 TL,40000.0,40999.0,0.0,0.0
3801,Middle,BACK-END DEVELOPER,"Java, .Net, C / C++",1 - 3 Yıl,Erkek,Kurumsal,25 - 50 Kişi,Ofis,Ankara,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
3802,Middle,EMBEDDED SOFTWARE DEVELOPER,"Python, C / C++",1 - 3 Yıl,Erkek,DIGER,1 - 10 Kişi,Ofis,Ankara,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
3803,Senior,CTO,"Java, JavaScript | Html | Css, React, React Native",10 - 14 Yıl,Erkek,Startup,25 - 50 Kişi,Remote,Yurt Dışı,€ - Euro,4.000 - 4.999,,77880.0,97330.53,4000.0,4999.0
3804,Middle,FULL STACK DEVELOPER,"Java, .Net, JavaScript | Html | Css, Angular",5 - 7 Yıl,Kadın,Outsource,1 - 10 Kişi,Hibrit,Ankara,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3805,Middle,FRONT-END DEVELOPER,JavaScript | Html | Css,1 - 3 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
3806,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, React",5 - 7 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3807,Middle,FULL STACK DEVELOPER,"Java, React",1 - 3 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Geçici Remote,Ankara,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
3808,Middle,OTHERS,Penetration Test,1 - 3 Yıl,Erkek,Outsource,10 - 25 Kişi,Geçici Remote,İstanbul,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
3809,Middle,FULL STACK DEVELOPER,.Net,5 - 7 Yıl,Erkek,Startup,25 - 50 Kişi,Geçici Hibrit,Ankara,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
3810,Middle,DATA SCIENTIST,Python,1 - 3 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,19.000 TL - 19.999 TL,19000.0,19999.0,0.0,0.0
3811,Middle,DATA SCIENTIST,Python,3 - 5 Yıl,Erkek,Startup,25 - 50 Kişi,Remote,İstanbul,₺ - Türk Lirası,,10.000 TL - 10.999 TL,10000.0,10999.0,0.0,0.0
3812,Senior,TEAM / TECH LEAD,.Net,10 - 14 Yıl,Erkek,Oyun,250+,Hibrit,Yurt Dışı,€ - Euro,3.000 - 3.999,,58410.0,77860.53,3000.0,3999.0
3813,Senior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, React",5 - 7 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
3814,Middle,MOBILE APPLICATION DEVELOPER,Flutter,1 - 3 Yıl,Erkek,Startup,50 - 100 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,32.000 TL - 32.999 TL,32000.0,32999.0,0.0,0.0
3815,Middle,BACK-END DEVELOPER,Java,5 - 7 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,19.000 TL - 19.999 TL,19000.0,19999.0,0.0,0.0
3816,Senior,DATA SCIENTIST,Python,3 - 5 Yıl,Erkek,E-Ticaret,250+,Hibrit,İstanbul,₺ - Türk Lirası,,25.000 TL - 25.999 TL,25000.0,25999.0,0.0,0.0
3817,Senior,BACK-END DEVELOPER,".Net, Vue",15 Yıl ve üzeri,Erkek,Kurumsal,100 - 250 Kişi,Hibrit,Utrecht,€ - Euro,10.000 ve üzeri,,194700.0,214150.53,10000.0,10999.0
3818,Middle,BACK-END DEVELOPER,Python,3 - 5 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
3819,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, Angular",7 - 10 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İzmir,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
3820,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Vue",1 - 3 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3821,Middle,BACK-END DEVELOPER,"Php, JavaScript | Html | Css",5 - 7 Yıl,Erkek,Kurumsal,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
3822,Middle,FRONT-END DEVELOPER,"Python, JavaScript | Html | Css, Vue",1 - 3 Yıl,Erkek,Kurumsal,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
3823,Junior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, React",0 - 1 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
3824,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,3 - 5 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,29.000 TL - 29.999 TL,29000.0,29999.0,0.0,0.0
3825,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,7 - 10 Yıl,Erkek,E-Ticaret,100 - 250 Kişi,Remote,İstanbul,₺ - Türk Lirası,,34.000 TL - 34.999 TL,34000.0,34999.0,0.0,0.0
3826,Junior,FULL STACK DEVELOPER,.Net,1 - 3 Yıl,Kadın,Startup,25 - 50 Kişi,Remote,İstanbul,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
3827,Senior,DEVOPS ENGINEER,Python,5 - 7 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
3828,Senior,BACK-END DEVELOPER,"Java, Kotlin",10 - 14 Yıl,Kadın,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
3829,Middle,BACK-END DEVELOPER,Abap,1 - 3 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
3830,Junior,BACK-END DEVELOPER,"Java, .Net, Php, Flutter",0 - 1 Yıl,Erkek,Startup,1 - 10 Kişi,Ofis,Ankara,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
3831,Middle,EMBEDDED SOFTWARE DEVELOPER,"Java, C / C++",1 - 3 Yıl,Erkek,Kurumsal,250+,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
3832,Senior,SOFTWARE DEVELOPMENT MANAGER,"Python, C / C++",10 - 14 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
3833,Junior,FULL STACK DEVELOPER,.Net,1 - 3 Yıl,Erkek,Startup,1 - 10 Kişi,Ofis,Kocaeli ,₺ - Türk Lirası,,11.000 TL - 11.999 TL,11000.0,11999.0,0.0,0.0
3834,Middle,MOBILE APPLICATION DEVELOPER,Swift / Objective C,3 - 5 Yıl,Erkek,E-Ticaret,250+,Hibrit,Yurt Dışı,€ - Euro,3.000 - 3.999,,58410.0,77860.53,3000.0,3999.0
3835,Senior,DATA SCIENTIST,Python,7 - 10 Yıl,Kadın,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
3836,Senior,FULL STACK DEVELOPER,"Java, .Net, Swift / Objective C",5 - 7 Yıl,Erkek,Startup,25 - 50 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,25.000 TL - 25.999 TL,25000.0,25999.0,0.0,0.0
3837,Junior,QA / TEST AUTOMATION DEVELOPER,"Java, Swift / Objective C",1 - 3 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3838,Junior,FRONT-END DEVELOPER,Vue,1 - 3 Yıl,Erkek,Startup,1 - 10 Kişi,Remote,İstanbul,₺ - Türk Lirası,,9.000 TL - 9.999 TL,9000.0,9999.0,0.0,0.0
3839,Senior,SOFTWARE DEVELOPMENT MANAGER,".Net, Python, JavaScript | Html | Css, React, React Native",15 Yıl ve üzeri,Erkek,Dijital / Reklam Ajansı,1 - 10 Kişi,Ofis,Ankara,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3840,Senior,FULL STACK DEVELOPER,.Net,15 Yıl ve üzeri,Erkek,Kurumsal,10 - 25 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
3841,Middle,QA / TEST AUTOMATION DEVELOPER,"Java, Go, JavaScript | Html | Css, Angular",15 Yıl ve üzeri,Erkek,Kurumsal,250+,Hibrit,Irvine,$ - Dolar,8.000 - 8.999,,149040.0,167651.37,8000.0,8999.0
3842,Junior,FULL STACK DEVELOPER,"Python, JavaScript | Html | Css, React",1 - 3 Yıl,Erkek,E-Ticaret,10 - 25 Kişi,Remote,Yurt Dışı,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3843,Senior,DATA SCIENTIST,Sql,5 - 7 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
3844,Senior,BACK-END DEVELOPER,.Net,5 - 7 Yıl,Erkek,Kurumsal,250+,Hibrit,Kocaeli,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
3845,Middle,FULL STACK DEVELOPER,"JavaScript | Html | Css, React",3 - 5 Yıl,Erkek,E-Ticaret,250+,Remote,İzmir,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
3846,Senior,BACK-END DEVELOPER,Java,7 - 10 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,26.000 TL - 26.999 TL,26000.0,26999.0,0.0,0.0
3847,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,3 - 5 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,32.000 TL - 32.999 TL,32000.0,32999.0,0.0,0.0
3848,Middle,FULL STACK DEVELOPER,.Net,1 - 3 Yıl,Kadın,Kurumsal,50 - 100 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
3849,Middle,MOBILE APPLICATION DEVELOPER,"Swift / Objective C, Flutter",3 - 5 Yıl,Erkek,Startup,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
3850,Junior,DEVOPS ENGINEER,.,0 - 1 Yıl,Erkek,Outsource,100 - 250 Kişi,Geçici Remote,İstanbul,₺ - Türk Lirası,,6.000 TL - 6.999 TL,6000.0,6999.0,0.0,0.0
3851,Middle,FULL STACK DEVELOPER,.Net,3 - 5 Yıl,Erkek,Kurumsal,250+,Ofis,Bursa,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3852,Middle,FULL STACK DEVELOPER,".Net, Python, JavaScript | Html | Css",1 - 3 Yıl,Erkek,E-Ticaret,10 - 25 Kişi,Remote,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3853,Senior,MOBILE APPLICATION DEVELOPER,"Java, Kotlin",7 - 10 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,26.000 TL - 26.999 TL,26000.0,26999.0,0.0,0.0
3854,Junior,DATA SCIENTIST,Python,0 - 1 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
3855,Senior,MOBILE APPLICATION DEVELOPER,Swift / Objective C,10 - 14 Yıl,Erkek,Outsource,250+,Remote,İstanbul,₺ - Türk Lirası,,21.000 TL - 21.999 TL,21000.0,21999.0,0.0,0.0
3856,Junior,OTHERS,"C / C++, UiPath",0 - 1 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
3857,Middle,FULL STACK DEVELOPER,"Java, .Net, Python, Swift / Objective C, C / C++, React",5 - 7 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
3858,Senior,BACK-END DEVELOPER,Node js,3 - 5 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,15.000 TL - 15.999 TL,15000.0,15999.0,0.0,0.0
3859,Middle,BACK-END DEVELOPER,.Net,3 - 5 Yıl,Erkek,Startup,50 - 100 Kişi,Remote,İstanbul,₺ - Türk Lirası,,14.000 TL - 14.999 TL,14000.0,14999.0,0.0,0.0
3860,Middle,DATA SCIENTIST,"Python, React",3 - 5 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
3861,Senior,BACK-END DEVELOPER,.Net,10 - 14 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
3862,Senior,FULL STACK DEVELOPER,".Net, JavaScript | Html | Css, React",10 - 14 Yıl,Erkek,Startup,1 - 10 Kişi,Hibrit,İstanbul,$ - Dolar,3.000 - 3.999,,55890.0,74501.37,3000.0,3999.0
3863,Junior,MOBILE APPLICATION DEVELOPER,"JavaScript | Html | Css, React Native",0 - 1 Yıl,Erkek,Outsource,1 - 10 Kişi,Remote,İzmir,₺ - Türk Lirası,,12.000 TL - 12.999 TL,12000.0,12999.0,0.0,0.0
3864,Junior,MOBILE APPLICATION DEVELOPER,Kotlin,1 - 3 Yıl,Kadın,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
3865,Junior,MOBILE APPLICATION DEVELOPER,Flutter,0 - 1 Yıl,Erkek,Kurumsal,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
3866,Senior,CTO,"Java, .Net, React, Unity",10 - 14 Yıl,Erkek,Startup,50 - 100 Kişi,Hibrit,İstanbul,₺ - Türk Lirası,,37.000 TL - 37.999 TL,37000.0,37999.0,0.0,0.0
3867,Middle,BACK-END DEVELOPER,"Java, JavaScript | Html | Css",3 - 5 Yıl,Erkek,Kurumsal,250+,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,18.000 TL - 18.999 TL,18000.0,18999.0,0.0,0.0
3868,Senior,SOFTWARE ARCHITECT,Python,15 Yıl ve üzeri,Erkek,Startup,50 - 100 Kişi,Remote,Yurt Dışı,$ - Dolar,5.000 - 5.999,,93150.0,111761.37,5000.0,5999.0
3869,Junior,BACK-END DEVELOPER,JavaScript | Html | Css,1 - 3 Yıl,Erkek,Outsource,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
3870,Senior,SOFTWARE DEVELOPMENT MANAGER,.Net,15 Yıl ve üzeri,Erkek,E-Ticaret,250+,Geçici Remote,İstanbul,₺ - Türk Lirası,,39.000 TL - 39.999 TL,39000.0,39999.0,0.0,0.0
3871,Middle,FULL STACK DEVELOPER,".Net, Php",7 - 10 Yıl,Erkek,Kurumsal,10 - 25 Kişi,Ofis,İstanbul,€ - Euro,9.000 - 9.999,,175230.0,194680.53,9000.0,9999.0
3872,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Vue, Angular",3 - 5 Yıl,Kadın,Kurumsal,10 - 25 Kişi,Ofis,Yurt Dışı,$ - Dolar,7.000 - 7.999,,130410.0,149021.37,7000.0,7999.0
3873,Senior,SOFTWARE ARCHITECT,"Java, JavaScript | Html | Css, React, React Native",15 Yıl ve üzeri,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,32.000 TL - 32.999 TL,32000.0,32999.0,0.0,0.0
3874,Senior,BACK-END DEVELOPER,Java,10 - 14 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
3875,Junior,FULL STACK DEVELOPER,"Php, JavaScript | Html | Css",0 - 1 Yıl,Erkek,Dijital / Reklam Ajansı,10 - 25 Kişi,Remote,Amasya,₺ - Türk Lirası,,5.000 TL - 5.999 TL,5000.0,5999.0,0.0,0.0
3876,Junior,FULL STACK DEVELOPER,"Java, Angular",0 - 1 Yıl,Erkek,Kurumsal,250+,Hibrit,Brüksel,€ - Euro,2.000 - 2.999,,38940.0,58390.53,2000.0,2999.0
3877,Senior,SOFTWARE DEVELOPMENT MANAGER,".Net, X++",10 - 14 Yıl,Erkek,Kurumsal,250+,Ofis,İzmir,₺ - Türk Lirası,,28.000 TL - 28.999 TL,28000.0,28999.0,0.0,0.0
3878,Senior,BACK-END DEVELOPER,".Net, JavaScript | Html | Css",10 - 14 Yıl,Erkek,Kurumsal,250+,Ofis,Mersin ,₺ - Türk Lirası,,15.000 TL - 15.999 TL,15000.0,15999.0,0.0,0.0
3879,Middle,BACK-END DEVELOPER,"Php, JavaScript | Html | Css",1 - 3 Yıl,Erkek,Kurumsal,25 - 50 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
3880,Senior,MOBILE APPLICATION DEVELOPER,"Java, Kotlin, Swift / Objective C",10 - 14 Yıl,Erkek,Startup,1 - 10 Kişi,Hibrit,Antalya,₺ - Türk Lirası,,27.000 TL - 27.999 TL,27000.0,27999.0,0.0,0.0
3881,Middle,FRONT-END DEVELOPER,.Net,1 - 3 Yıl,Erkek,Startup,1 - 10 Kişi,Geçici Hibrit,İstanbul,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
3882,Middle,FULL STACK DEVELOPER,".Net, Php, Python, C / C++, JavaScript | Html | Css, React, React Native",3 - 5 Yıl,Erkek,Startup,10 - 25 Kişi,Ofis,İstanbul,₺ - Türk Lirası,,13.000 TL - 13.999 TL,13000.0,13999.0,0.0,0.0
3883,Junior,FRONT-END DEVELOPER,"JavaScript | Html | Css, React, Vue",3 - 5 Yıl,Erkek,E-Ticaret,100 - 250 Kişi,Ofis,Kahramanmaraş,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
3884,Senior,DATABASE ADMIN,".Net, Powershell",5 - 7 Yıl,Erkek,Kurumsal,250+,Hibrit,İstanbul,₺ - Türk Lirası,,24.000 TL - 24.999 TL,24000.0,24999.0,0.0,0.0
3885,Senior,FULL STACK DEVELOPER,".Net, Angular",15 Yıl ve üzeri,Erkek,Startup,10 - 25 Kişi,Hibrit,İstanbul,$ - Dolar,1000 - 1.999,,18630.0,37241.369999999995,1000.0,1999.0
3886,Middle,FRONT-END DEVELOPER,"JavaScript | Html | Css, Vue",3 - 5 Yıl,Erkek,E-Ticaret,250+,Remote,İstanbul,₺ - Türk Lirası,,16.000 TL - 16.999 TL,16000.0,16999.0,0.0,0.0
3887,Senior,FULL STACK DEVELOPER,"Java, JavaScript | Html | Css, Angular",3 - 5 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Geçici Remote,İstanbul,₺ - Türk Lirası,,30.000 TL - 30.999 TL,30000.0,30999.0,0.0,0.0
3888,Senior,FULL STACK DEVELOPER,".Net, React",5 - 7 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,17.000 TL - 17.999 TL,17000.0,17999.0,0.0,0.0
3889,Middle,FULL STACK DEVELOPER,"Java, Angular",1 - 3 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,20.000 TL - 20.999 TL,20000.0,20999.0,0.0,0.0
3890,Junior,GAME DEVELOPER,Unity,0 - 1 Yıl,Erkek,Startup,10 - 25 Kişi,Hibrit,İzmir,₺ - Türk Lirası,,7.000 TL - 7.999 TL,7000.0,7999.0,0.0,0.0
3891,Senior,BACK-END DEVELOPER,.Net,7 - 10 Yıl,Erkek,Kurumsal,250+,Remote,İstanbul,₺ - Türk Lirası,,23.000 TL - 23.999 TL,23000.0,23999.0,0.0,0.0
3892,Middle,BACK-END DEVELOPER,"Php, Python, JavaScript | Html | Css, React, Vue, nodejs, ",1 - 3 Yıl,Erkek,Kurumsal,50 - 100 Kişi,Ofis,Kocaeli,₺ - Türk Lirası,,8.000 TL - 8.999 TL,8000.0,8999.0,0.0,0.0
